"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bangladesh","BGD","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","0.234390606257225","3.35846339109466","6.23130283847402","7.73018385481397","15.0597348955716","6.86383280465488","10.5143235086549","12.7066872283956","14.4743189611395","15.4359342972472","12.8937515854401","15.5371955318502","11.5304306825311","12.5433564471016","10.8275092663207","13.821475035141","16.9225502954344","14.183335925529","14.7241941603792","17.3390141704306","15.2673610761749","13.8784827097627","10.5606092049541","12.2829381522508","8.97030985814292","8.20128009839575","7.18330494962497","7.98441056181941","8.03125460067591","7.64809947119018","7.0601823883657","6.09459348065615","9.65779810001585","10.37548068961","9.00216095965696","7.29358167396969","9.17227341157353","12.2368607191036","7.4199865058274","8.99424741010036","9.63013223485513","14.2646905255453","17.2398908609901","15.6787528638161","16.5939557498213","16.032825331553","23.682625476068","18.8669100704798","27.4928262048582","",
"Bulgaria","BGR","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahrain","BHR","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.246261437957078","5.5986039083962","7.79715850665277","3.59263949935942","3.17133974514839","4.69503604097287","50.6296114823733","0.255023976053545","0.996750607919343","0.679489609128681","4.46833823947034","21.3334777167964","12.393574167991","59.450499405571","149.618109098199","97.0210873052885","575.021334792769","158.195590856825","259.561994028691","394.656985583987","573.85862838339","526.996695344031","404.1942930875","644.039242759017","518.671132301908","176.573804225263","229.561828134832","19.6890294969896","-5.61051400714498","-3.65842756305749","277.258548133092","185.772962575167","153.149985299344","207.809598265567","174.293565959219","177.169340225763","228.665846366385","252.602418077003","325.437473575238","97.2130597733296","90.9255056426713","101.512432884516","83.7663599192735","169.216194353289","70.1575969766717","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","-0.365190073274754","","","0.157059836288403","0.448749101820392","0.499785808210932","0.341574389743601","4.52100299182821","0.315163133131575","0.426140689118334","0.472321924073427","1.43765742348787","6.8592120261675","2.64435122092543","2.80921628765573","3.49400474457261","3.05853187236049","2.38457635113093","3.87131342447351","4.32057704314696","6.74299207026321","6.45547803370266","5.99504070474467","3.95388607341294","43.6686919045596","2.98406928190107","6.86135045475228","2.63087573508267","5.73850967296418","15.5717455302495","12.293786741317","10.5744290017634","10.6379776704183","4.27941625300721","3.6251717425113","15.6685542688267","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00221836763554228","0.002240433411065","0.00228868560244674","3.70600175790225","17.2201596159222","103.789458912442","252.229728006345","226.279273789287","230.737108189346","245.015306783458","343.606384499239","196.719640101073","170.437393414016","147.837861231406","144.044178363166","182.26744606029","143.384438516561","142.571012453709","159.216915206276","123.86192908954","111.709352342685","137.952510492784","170.923370541866","157.565722987932","147.126493599515","180.982431955555","103.923124665299","131.744047971817","131.444290448768","107.087128577966","140.718052469473","",
"Belarus","BLR","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00274302097372","7.78350793158077","8.93530177432896","11.6645858898443","10.3315903170745","14.3573892675335","12.6462396177076","10.86904295967","11.3184062270089","12.7299446494233","11.0204671960441","-2.34804184944688","-26.338497031557","12.5586556685587","22.747231955783","",
"Belize","BLZ","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","19.767998136726","29.7782463911595","56.6781663886819","40.5331197801581","15.038468912246","20.0716181157267","23.5943951760073","51.8157714479836","47.5595569803688","57.3493544222546","48.6970455154942","40.6266290449247","31.5370598093765","36.11923272769","47.3706240447176","65.3589869593211","86.0569923299091","69.5671197384567","131.1027113751","146.636277712662","100.59524635429","76.6405579623282","79.4132773521725","96.6499834399737","86.6902390438522","132.975177392254","141.889139323475","134.684767325958","139.70272104077","155.446912360884","161.660106928267","113.897959870269","134.62052987491","157.419357927143","159.51089686554","90.9828853785047","98.4274112451816","62.146002291611","63.0624390125591","198.34379391444","65.3026550423772","88.1725648498369","88.7239104324738","47.0626672252914","24.1938985708619","41.2969797779717","26.5327558336828","71.1631927346847","76.1679437564236","83.3929216796752","75.0469066811576","63.5606044499031","77.5441465690122","148.304779647979","106.292063677012","78.3263063834794","94.8971063560778","91.011910752284","88.208193560795","96.4772726274868","",
"Bermuda","BMU","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","0.204498972934204","0.998004006887387","1.17647056193913","1.15384612805568","0.754716964262836","0.185185181045974","0.181818177754229","","0.184501840894513","","0.56179774025183","0.377358482131419","0.563909761831724","1.49812730733822","2.98507456014405","2.78810420000862","5.12163894626108","3.81471377735675","1.26242132947435","1.25156446089797","1.4178614786853","16.5207915500688","1.56843615726672","3.97586828073649","0.685553654959643","1.69949527523523","711.155288182399","-79.9715320003329","-85.3315129277242","-81.8197279182037","-210.384348318211","-34.8140448516394","-67.6878074084282","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","3.6423685390203","6.26717327144111","8.59322500080878","12.3994921812618","9.57107319271214","8.75741054278487","7.2868106827764","7.11861622376233","9.77772782961058","7.57988622601496","6.64138584324311","6.98859310974573","10.1913725336758","5.03351921608902","11.0377667409195","9.47732201397463","10.726596067499","13.038771874457","21.5006846035386","22.6237016188734","24.7207318012847","21.935729597894","18.8327350428526","25.8005828137178","21.606751752209","25.7627684212281","39.8280014213209","43.780492424474","62.0881844249159","72.0534992590215","70.6557005262501","68.1470435753421","91.7326670101662","74.7478030976386","72.1996776642416","89.0567124615923","97.7084187851528","79.1551115990663","67.8530605816867","62.9533538376215","50.613723077576","78.7809789526564","68.6654740414301","85.6327665372546","77.9200071302478","58.8022427867996","85.9565067710908","45.9060370057244","60.6040815841217","61.8819420990639","55.7560443046179","53.4585910285015","63.7637855469124","66.6168664834033","63.0046164927954","72.799402741355","63.1364438046249","84.8005395178987","64.1980963491984","62.2013081168579","",
"Brazil","BRA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.548357180996095","3.912054328171","2.35236991352514","2.35132381955761","2.90496822080506","2.81324293948006","3.74484379103051","2.05223292553088","2.43032522567684","1.49956970211379","1.43881093876355","1.23170284436701","0.945629671845934","0.636615672714693","1.23975472547831","1.23656677537493","0.842783532511392","0.6009318389443","0.775530756729331","0.7444959653531","0.688932285438311","1.838062667608","1.40468268378616","0.82441852573701","1.15996266544675","0.628132154632333","1.06973547285607","2.08025165344407","1.52303696983388","1.58820943013373","1.17031027269922","1.29338989195979","-1.52723285471149","1.25929968296061","1.62996654643468","1.63146628604508","1.56608137658686","1.3742677132799","1.53493887570767","0.837866271433896","1.4627810331999","1.42226648308579","1.31677211377206","1.26121201544492","0.968878920721574","1.16715940965012","0.58564886624218","1.7282345094069","2.44039536249384","1.93314123413898","2.37479618642669","4.25634486547199","6.46574112243193","5.74887349708811","4.50844912596437","4.90625212668812","3.27231278955631","1.31783175644503","2.12360448094387","1.37517494643676","",
"Barbados","BRB","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","6.77724887684832","2.49301732762879","3.58285466610686","5.46303396879464","9.71137919689738","19.0342915939298","19.4598436143354","19.0886795343251","14.6744436348856","17.5497045461101","23.3860021724063","18.800389780054","35.4916071720261","25.4628067785469","28.1709119827979","41.6508756187816","33.6904431694861","64.0132479794906","22.3098081327674","23.6088355214815","17.5406535891514","18.4099964342744","7.0664557397202","3.80826358390968","8.73787513035825","8.85793676212927","4.86895648898691","18.8730014479666","10.9478170256195","1.91761760622382","21.4568971719341","21.7761757926039","63.7869719574053","-2.18150884167036","6.62956547733344","1.17433775733573","17.3723498023209","77.5340754700114","110.068544868592","-2.27996524041556","-3.20749611927159","67.0969991601734","33.1492492586827","41.7990302624979","55.2225736402809","","","","","","","","","","",
"Brunei Darussalam","BRN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.122388531906478","5.61009805132263","8.15788318664215","0.427624536090767","0.715607400382576","0.781326283932617","0.74575384726831","0.622521034968102","0.254459395314959","0.242726296396709","0.0772021908166647","0.368535886144953","0.140830190845792","0.807993733454921","0.967311364363374","0.866149043190188","0.654088345953001","0.457883309648521","0.551873342255926","0.479754384828454","0.154734884100721","0.949871755392092","1.31027258875318","2.07475726573309","3.71259901356788","6.23774717589619","10.9996230760534","13.6383726960484","18.4938932547473","18.1343851122246","14.997256099171","13.5983887995818","19.6065540861925","17.998892985265","18.1722711499034","14.4389993061641","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","0.0415750274456826","0.0404922225634111","0.629938606275453","0.191084752755664","0.0370447195584365","0.50227639048418","0.347359723953634","0.706340561922488","0.456089942878143","0.599705820984067","1.59028209442152","1.80745564861023","6.02764076589093","8.95138184484706","7.80778866031121","8.13932831119126","12.5508614499964","19.8091353524642","23.0802153958921","26.2275666879596","28.1249500038859","37.0123420650999","44.4790025040285","76.5433478724926","73.9612378660707","70.4568143431205","71.0300995122074","78.0895302814793","103.546893706106","99.0037849846972","115.924072322925","136.152128987216","129.921869342053","105.453474838211","107.555921561732","92.9164471802746","113.551812548811","79.6935410567619","90.4673799089058","97.4311114934681","116.048675793756","112.913245200706","121.41922953132","140.583261082904","143.847019490412","117.65738893953","149.44076214725","141.852245308941","171.1387782233","230.407840988629","192.612308674957","181.683407745532","133.64748384607","70.0415070246762","158.993942719163","143.054838796792","237.729563673819","",
"Botswana","BWA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","6.82270721587244","10.6497519702957","10.0042571000982","9.94974710039734","16.1899718647838","18.392988861947","31.2610898385134","31.2618776795705","28.042737150627","21.8551696747689","22.6217669340896","27.3071859186668","47.0846772389762","52.2824844179123","51.0003494649364","68.7128528739738","61.5339073746077","59.0232495390565","82.6098772000168","114.915161682435","117.245446554102","103.685250427448","105.041339790819","103.521251115907","98.8231008379322","89.3991620549858","90.6073044481911","134.071746515633","124.825742310474","126.912039400592","112.85745022421","98.8222363396335","81.5963745396948","92.8447326489583","59.3977524702058","61.0275329468411","49.5572607965475","78.9522902438433","67.4249140292684","37.8137688259339","18.6328643307433","17.2750041531521","21.8873586419226","16.1728606343685","26.3999600179388","26.8304249666711","36.2817155136342","56.0236484607088","377.472534231941","144.535822258832","77.8368130179995","58.7970860461862","35.8265126465699","52.0568959247951","47.5768930315113","30.9046571608491","41.9320113868881","46.2977223179115","38.0423474546231","29.8910061802027","",
"Central African Republic","CAF","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.0199777842568715","0.27521906906949","0.73457961792509","1.25366047903347","10.4375314186011","9.62367627670521","9.36032396966926","12.041168089806","9.9128659220612","11.1362828458192","7.93967619286506","8.44871315545301","13.7328364269409","13.5103044470379","19.0086613761765","27.9569661866239","19.3738954784606","22.0058293583202","24.4052920266497","38.9391149434232","50.0691350282432","44.6909400369637","38.3070719430767","38.3503537360667","53.1354740477481","40.85092597038","52.0216414454918","68.00950059121","75.9806896582543","68.7466177569343","88.6758301052638","60.2534586302573","60.032384675127","56.3794029354989","53.4478752614719","52.0625491532457","51.1239391647851","26.9865403497425","34.7059483055119","33.3781247756771","20.8492373617993","20.4754625139905","15.783262041223","13.2691433157657","27.7937498553856","22.031111787574","32.4399133910604","42.8799006639431","60.9285217461234","55.5926597100873","59.4925898666393","60.8264194050865","51.3974030522558","45.5985870608155","136.867516947716","108.326616322042","111.678142736199","111.39631176483","140.633789611851","158.866499153338","",
"Canada","CAN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
