"","Country Name","Year","GDP Per Capita PPP","Private Expenditure Consumption (% growth)","Gross Fixed Investment (% growth)","Govt Expenditure Consumption (% GDP)","Exports of G&S (% GDP)","Imports of G&S (% GDP)","Human Development Index","Gross Capital Formation","Net foreign asset","Net FDI (BOP)","Exchange Rate","Total Reserves","Inflation Rate","Govt Effectiveness","Female Adult Mortality Rate","Male Adult Mortality Rate","Real GDP (% growth)","major.event","GDP Per Capita PPP (Year+1)"
"180","Germany","2013",44993.8927459315,0.361832452291139,-1.29600829888898,19.6309246447436,45.4186778593914,39.6601988368577,0.935,20.0537464207587,1603079051198.31,26093621454.5201,NA,198535165663.607,1.5047209800535,1.517793,51.743,94.684,0.437591303144671,"0",47011.5510935131
"181","Greece","1996",16110.2041981863,2.67491966948623,9.05206188092853,17.6078261788867,14.2869571167997,23.2092761407221,0.78,23.3538693608254,NA,-1.058e+09,240.7115425,18782300412.3394,8.19454890204171,0.8375552,51.828,118.19,2.86212900746345,"0",18033.0723251667
"182","Greece","1998",18033.0723251667,4.56598018383592,22.5895411505563,17.4975180531606,16.2965837340344,25.9716970164923,0.795,25.1754997746573,NA,NA,295.529105,18501070728.0752,4.76622186371247,0.7780467,50.636,117.103,3.89490480921349,"0",19524.6802172826
"183","Greece","2000",19524.6802172826,2.52344343358335,2.86420382842255,18.2600038247817,23.7183809477501,34.6972963924628,0.804,25.825686719792,NA,1016664829.19209,365.398560833333,14594006578.5544,3.15118062995734,0.6252663,49.299,115.019,3.9197707936313,"0",22615.9356074635
"184","Greece","2002",22615.9356074635,5.08536665119215,-0.333579094445255,19.227313167336,20.1128547276336,30.2361415611639,0.826,24.749704461188,4402223060.07671,615448852.936832,NA,9431530975.46333,3.62935894557549,0.8249017,47.961,112.934,3.9228718983654,"0",23871.969989623
"185","Greece","2003",23871.969989623,4.53309410289783,15.1034075875723,18.9588537995518,18.5445828726114,29.6454709237343,0.833,27.3748853042893,9957420327.2079,-956577009.042856,NA,5801377074.94914,3.53065188498046,0.7612695,47.548,112.433,5.79453164292978,"0",25439.3544311274
"186","Greece","2004",25439.3544311274,3.60686310993074,2.962224051967,19.1550226686695,20.7081146865937,29.1903267541014,0.843,25.307169537167,12787320780.8322,-1076598588.58684,NA,2707782609.03229,2.89884895882032,0.8052155,47.136,111.932,5.06099242546495,"0",25577.5241052346
"187","Greece","2005",25577.5241052346,3.22484269264388,-11.8802263019876,20.0202329513221,21.3122306069205,29.5886337636957,0.853,22.0992782898444,5552801959.1586,818938571.660296,NA,2287009892.67273,3.54507354036397,0.715305,46.723,111.431,0.599142172169721,"0",28510.9425374082
"188","Greece","2006",28510.9425374082,2.78189127711516,19.3894805397891,20.1554828614839,21.1740089927196,31.676229834167,0.859,26.1519016516029,1980398366.64391,-1176469323.98186,NA,2849953559.42375,3.19594393017397,0.636948,46.311,110.93,5.65243337332222,"0",29284.6739561141
"189","Greece","2007",29284.6739561141,4.07619576147428,15.8871275888313,20.520283425752,22.5202697339856,35.004104285311,0.857,27.1310979709786,2057554887.87799,3303433978.44684,NA,3647605325.12089,2.89500147489579,0.5579451,45.898,110.429,3.27374685736707,"0",30856.0118395987
