"","Country Name","Year","GDP Per Capita PPP","Private Expenditure Consumption (% growth)","Gross Fixed Investment (% growth)","Govt Expenditure Consumption (% GDP)","Exports of G&S (% GDP)","Imports of G&S (% GDP)","Human Development Index","Gross Capital Formation","Net foreign asset","Net FDI (BOP)","Exchange Rate","Total Reserves","Inflation Rate","Govt Effectiveness","Female Adult Mortality Rate","Male Adult Mortality Rate","Real GDP (% growth)","major.event","GDP Per Capita PPP (Year+1)"
"1","Algeria","1996",7377.69697104172,-2.40261018930514,-3.60783499436121,15.7743188040564,29.7604483251847,23.9446995515946,0.602,25.6784142626908,44880824000.9141,NA,54.7489333333333,6296459575.24063,18.679075860175,-1.088766,135.911,178.14,4.09999846994822,"0",7816.7716132378
"2","Algeria","1998",7816.7716132378,2.09664137567607,20.8748700550093,17.7919085156143,22.5783540098039,22.516096548704,0.621,27.1484816562939,249609946105.998,NA,58.7389583333333,8452272524.78387,4.95016163793115,-0.8290017,129.367,168.748,5.10000360904218,"0",8446.5871620286
"3","Algeria","2000",8446.5871620286,2.4000000025635,6.33801052744441,13.5839489289836,42.0697279237388,20.7886309561774,0.637,23.563912615287,757752146279.466,NA,75.2597916666667,13556106802.2149,0.339163189071755,-0.963841,122.258,158.714,3.79999999969765,"0",9293.8365064329
"4","Algeria","2002",9293.8365064329,4.12386383465471,8.44550468725198,15.4871328853778,35.5045602584257,25.6296517399735,0.657,30.6533827720623,1725160996565.29,NA,79.6819,25151012703.1373,1.41830192345045,-0.5975198,115.149,148.681,5.60000000000744,"0",10019.3572051933
"5","Algeria","2003",10019.3572051933,4.44908994013029,4.26239011998307,14.8033917189388,38.2488221399983,23.8759390608573,0.667,30.3406569513446,2308849291123.93,NA,77.394975,35454600266.1696,4.268953958395,-0.6123729,111.533,143.544,7.20000000046512,"0",10591.0374638221
"6","Algeria","2004",10591.0374638221,6.3425671814316,8.23496331812485,13.772647357336,40.0532239019033,25.6481979445179,0.677,33.263540114784,3073048034327.66,NA,72.06065,45691652467.4963,3.96180030257191,-0.5726308,107.917,138.407,4.29999999976991,"0",11405.6417405617
"7","Algeria","2005",11405.6417405617,4.48975384103596,8.13628001381142,11.4504192417177,47.2051826067914,24.0733995011363,0.685,31.6564061345789,4157115346477.56,-1100999999.99995,73.2763083333333,59167068864.0544,1.38244656662119,-0.4675675,104.301,133.27,5.89999999966911,"0",11776.0395951049
"8","Algeria","2006",11776.0395951049,3.21003641673431,6.15229913797531,11.2315757541753,48.8106808135892,21.9193233020888,0.69,30.1704601125642,5501569584488.89,-1762000000.00007,72.6466166666667,81462730475.3241,2.31149918514421,-0.4726413,100.685,128.134,1.70000000049772,"0",12311.0375842154
"9","Algeria","2007",12311.0375842154,5.29247861457533,10.1485410093633,11.6434932564687,47.0681497449612,24.8699562242212,0.7,34.4694671347003,7397799734725.87,-1539745127.74472,69.2924,114972269711.741,3.67899574741703,-0.5657254,97.069,122.997,3.39999999955816,"0",12643.1506112786
"10","Algeria","2008",12643.1506112786,6.83429668477875,12.4330253871386,13.2067175668736,47.9733560334529,28.7111829630302,0.702,37.3484486767615,10246822511664.3,-2320754663.57849,64.5828,148098646076.637,4.85859062814938,-0.6265267,95.34,120.793,2.40000000008489,"1",12722.3778226055
"11","Algeria","2009",12722.3778226055,6.0830800671378,8.81727466476401,16.1452849340481,35.371648308301,35.9526750833114,0.711,46.8764527700871,10758043228803.9,-2532507565.45895,72.6474166666667,155111906771.678,5.73706036145632,-0.5829369,93.611,118.589,1.60000000037586,"1",13095.4482810777
"12","Algeria","2010",13095.4482810777,5.58537683000613,6.95287505506354,17.2267519332544,38.4445377322247,31.4221060516945,0.721,41.4302817971996,11871426302056.4,-2081136054.38595,74.3859833333333,170461132878.607,3.91106195534027,-0.4795784,91.882,116.385,3.60000000003535,"0",13500.0438649003
"13","Algeria","2011",13500.0438649003,5.97229736302398,2.86050786729658,20.6680871432497,38.7881212988477,28.6861850586601,0.728,38.0532076876006,13795215800330.3,-2037319357.9126,72.9378833333333,191369111470.407,4.52421150505276,-0.5646223,90.153,114.181,2.89999999946306,"0",13303.3275185881
"14","Algeria","2012",13303.3275185881,5.04573145527112,7.18761157745374,20.3180344139318,36.8905478100074,28.5144313881196,0.728,39.1527291423267,14810905724457.2,-1541844615.21892,77.5359666666667,200586904241.375,8.89145091062314,-0.5324013,88.423,111.978,3.40000000029599,"0",13056.8025915699
"15","Algeria","2013",13056.8025915699,5,8.59999134686799,19.1357736663663,33.2098978857357,30.4009257853789,0.729,43.4111614791014,15099127139308,-1963635049.70214,79.3684,201436604411.915,3.25423910998847,-0.5344679,87.096,110.382,2.8,"0",13003.2667848382
"16","Antigua and Barbuda","1996",14054.4550612909,NA,NA,17.982899589146,110.854611441963,91.4106377880507,NA,25.3058028017556,111936520.956725,-19351851.8518519,2.7,47738676.6211506,NA,0.6449225,140.707,187.895,6.60445972082297,"0",15306.5048821576
"17","Antigua and Barbuda","1998",15306.5048821576,NA,NA,18.5678957063331,111.712683567234,83.4308627023946,NA,27.630494295804,44906505.197063,-22774074.0740741,2.7,59367608.1802758,NA,0.6910514,136.401,183.993,4.73112509163738,"0",16843.1216095067
"18","Antigua and Barbuda","2000",16843.1216095067,NA,NA,17.295625672284,98.6016493366798,74.7669415561133,NA,28.9978486912872,146610042.266883,-43115925.9259259,2.7,63558884.5284907,0.771779796900182,0.6581553,132.267,180.197,6.20343125361191,"0",16367.734900892
